Department,Millesime,Indicateur,Valeur
74,2017,Deces,5549
74,2017,Logements,508229
74,2017,LogementsVacants,30689
74,2017,Naissances,9603
74,2017,Pop65Plus,133418
74,2017,PopUnAnPlus,797124
74,2017,Population,807360
74,2017,PopulationLegale,807360
74,2017,RPMaisons,154197
74,2017,RPProprietaires,212459
74,2017,ResidencesPrincipales,355359
74,2018,Deces,5474
74,2018,Naissances,9905
74,2019,Deces,5709
74,2019,Naissances,9823
74,2020,Deces,6889
74,2020,Naissances,9680
74,2021,Deces,6191
74,2021,Naissances,9860
74,2022,Deces,6339
74,2022,Naissances,9595
74,2023,Actifs1564,448239
74,2023,ArriveesHorsDep,28957
74,2023,Chomeurs1564,37646
74,2023,Deces,6193
74,2023,Logements,557563
74,2023,LogementsVacants,35682
74,2023,Naissances,8969
74,2023,NiveauVieMedian,32180
74,2023,Pop65Plus,153334
74,2023,PopUnAnPlus,851494
74,2023,Population,861158
74,2023,PopulationLegale,861158
74,2023,RPMaisons,165234
74,2023,RPProprietaires,234945
74,2023,RPProprietaires65Plus,76402
74,2023,RPTotalAge,391689
74,2023,ResidencesPrincipales,391689
74,2023,TauxPauvrete,10
74,2024,Deces,6103
74,2024,Naissances,8818
74,2025,Deces,6327
74,2025,Naissances,8979
75,1968,PopulationLegale,2590771
75,1975,PopulationLegale,2299830
75,1982,PopulationLegale,2176243
75,1990,PopulationLegale,2152423
75,1999,PopulationLegale,2125246
75,2007,PopulationLegale,2193030
75,2008,Deces,14111
75,2008,Naissances,30623
75,2009,Deces,13889
75,2009,Naissances,31063
75,2010,Deces,14192
75,2010,Naissances,31447
75,2011,Deces,13771
75,2011,Naissances,30094
75,2012,Actifs1564,1218088
75,2012,ArriveesHorsDep,137200
75,2012,Chomeurs1564,142559
75,2012,Deces,14114
75,2012,Logements,1357081
75,2012,LogementsVacants,100699
75,2012,Naissances,29291
75,2012,Pop65Plus,335248
75,2012,PopUnAnPlus,2214158
75,2012,Population,2240621
75,2012,PopulationLegale,2240621
75,2012,RPMaisons,10511
75,2012,RPProprietaires,384099
75,2012,ResidencesPrincipales,1159105
75,2013,Deces,13939
75,2013,Naissances,28945
75,2014,Deces,13487
75,2014,Naissances,29134
75,2015,Deces,13997
75,2015,Naissances,28267
75,2016,Deces,14056
75,2016,Naissances,28384
75,2017,Actifs1564,1185939
75,2017,ArriveesHorsDep,127825
75,2017,Chomeurs1564,140723
75,2017,Deces,14226
75,2017,Logements,1382779
75,2017,LogementsVacants,117082
75,2017,Naissances,27419
75,2017,Pop65Plus,365425
75,2017,PopUnAnPlus,2163783
75,2017,Population,2187526
75,2017,PopulationLegale,2187526
75,2017,RPMaisons,10074
75,2017,RPProprietaires,377451
75,2017,ResidencesPrincipales,1141623
75,2018,Deces,13888
75,2018,Naissances,27367
75,2019,Deces,13805
75,2019,Naissances,27373
75,2020,Deces,16351
75,2020,Naissances,26157
75,2021,Deces,14628
75,2021,Naissances,25810
75,2022,Deces,14753
75,2022,Naissances,23785
75,2023,Actifs1564,1152923
75,2023,ArriveesHorsDep,113596
75,2023,Chomeurs1564,120784
75,2023,Deces,13888
75,2023,Logements,1402024
75,2023,LogementsVacants,139075
75,2023,Naissances,21775
75,2023,NiveauVieMedian,33650
75,2023,Pop65Plus,372009
75,2023,PopUnAnPlus,2084229
75,2023,Population,2103778
75,2023,PopulationLegale,2103778
75,2023,RPMaisons,9605
75,2023,RPProprietaires,373635
75,2023,RPProprietaires65Plus,143674
75,2023,RPTotalAge,1124522
75,2023,ResidencesPrincipales,1124522
75,2023,TauxPauvrete,17
75,2024,Deces,14079
75,2024,Naissances,21484
75,2025,Deces,13878
75,2025,Naissances,21189
76,1968,PopulationLegale,1113977
76,1975,PopulationLegale,1172743
76,1982,PopulationLegale,1193108
76,1990,PopulationLegale,1223429
76,1999,PopulationLegale,1239138
76,2007,PopulationLegale,1244611
76,2008,Deces,11078
76,2008,Naissances,16041
76,2009,Deces,11254
76,2009,Naissances,15947
76,2010,Deces,11217
76,2010,Naissances,16338
76,2011,Deces,11197
76,2011,Naissances,16146
76,2012,Actifs1564,578273
76,2012,ArriveesHorsDep,27291
76,2012,Chomeurs1564,82339
76,2012,Deces,11375
76,2012,Logements,609971
76,2012,LogementsVacants,40918
76,2012,Naissances,16014
76,2012,Pop65Plus,212045
76,2012,PopUnAnPlus,1237939
76,2012,Population,1253931
76,2012,PopulationLegale,1253931
76,2012,RPMaisons,311998
76,2012,RPProprietaires,290131
76,2012,ResidencesPrincipales,547088
76,2013,Deces,11515
76,2013,Naissances,15574
76,2014,Deces,11298
76,2014,Naissances,15199
76,2015,Deces,12042
76,2015,Naissances,15077
76,2016,Deces,11900
76,2016,Naissances,14645
76,2017,Actifs1564,568943
76,2017,ArriveesHorsDep,27632
76,2017,Chomeurs1564,86842
76,2017,Deces,11998
76,2017,Logements,640334
76,2017,LogementsVacants,52149
76,2017,Naissances,14326
76,2017,Pop65Plus,240824
76,2017,PopUnAnPlus,1239933
76,2017,Population,1254378
76,2017,PopulationLegale,1254378
76,2017,RPMaisons,322766
76,2017,RPProprietaires,298094
76,2017,ResidencesPrincipales,563675
76,2018,Deces,12301
76,2018,Naissances,14183
76,2019,Deces,12300
76,2019,Naissances,14044
76,2020,Deces,13160
76,2020,Naissances,13446
76,2021,Deces,12957
76,2021,Naissances,13600
76,2022,Deces,13656
76,2022,Naissances,13639
76,2023,Actifs1564,572134
76,2023,ArriveesHorsDep,26276
76,2023,Chomeurs1564,71560
76,2023,Deces,12677
76,2023,Logements,667137
76,2023,LogementsVacants,51378
76,2023,Naissances,12297
76,2023,NiveauVieMedian,24940
76,2023,Pop65Plus,267901
76,2023,PopUnAnPlus,1247959
76,2023,Population,1260964
76,2023,PopulationLegale,1260964
76,2023,RPMaisons,332293
76,2023,RPProprietaires,310761
76,2023,RPProprietaires65Plus,116407
76,2023,RPTotalAge,586580
76,2023,ResidencesPrincipales,586580
76,2023,TauxPauvrete,17
76,2024,Deces,12813
76,2024,Naissances,12254
76,2025,Deces,12844
76,2025,Naissances,11780
77,1968,PopulationLegale,604340
77,1975,PopulationLegale,755762
77,1982,PopulationLegale,887112
77,1990,PopulationLegale,1078166
77,1999,PopulationLegale,1193767
77,2007,PopulationLegale,1289524
77,2008,Deces,8114
77,2008,Naissances,19240
77,2009,Deces,8214
77,2009,Naissances,19331
77,2010,Deces,8324
77,2010,Naissances,19712
77,2011,Deces,8257
77,2011,Naissances,19824
77,2012,Actifs1564,685099
77,2012,ArriveesHorsDep,50751
77,2012,Chomeurs1564,73864
77,2012,Deces,8667
77,2012,Logements,574403
77,2012,LogementsVacants,36287
77,2012,Naissances,19678
77,2012,Pop65Plus,163373
77,2012,PopUnAnPlus,1333897
77,2012,Population,1353946
77,2012,PopulationLegale,1353946
77,2012,RPMaisons,310153
77,2012,RPProprietaires,326660
77,2012,ResidencesPrincipales,521048
77,2013,Deces,8570
77,2013,Naissances,19331
77,2014,Deces,8490
77,2014,Naissances,19708
77,2015,Deces,9088
77,2015,Naissances,19197
77,2016,Deces,9134
77,2016,Naissances,18868
77,2017,Actifs1564,694950
77,2017,ArriveesHorsDep,47473
77,2017,Chomeurs1564,80049
77,2017,Deces,9174
77,2017,Logements,612076
77,2017,LogementsVacants,41625
77,2017,Naissances,18729
77,2017,Pop65Plus,197475
77,2017,PopUnAnPlus,1385229
77,2017,Population,1403997
77,2017,PopulationLegale,1403997
77,2017,RPMaisons,321779
77,2017,RPProprietaires,341548
77,2017,ResidencesPrincipales,552572
77,2018,Deces,9315
77,2018,Naissances,18418
77,2019,Deces,9244
77,2019,Naissances,18585
77,2020,Deces,10853
77,2020,Naissances,18212
77,2021,Deces,10204
77,2021,Naissances,18431
77,2022,Deces,10367
77,2022,Naissances,18239
77,2023,Actifs1564,731275
77,2023,ArriveesHorsDep,47890
77,2023,Chomeurs1564,76926
77,2023,Deces,9846
77,2023,Logements,661580
77,2023,LogementsVacants,43086
77,2023,Naissances,17400
77,2023,NiveauVieMedian,27480
77,2023,Pop65Plus,227820
77,2023,PopUnAnPlus,1450102
77,2023,Population,1468108
77,2023,PopulationLegale,1468108
77,2023,RPMaisons,334530
77,2023,RPProprietaires,364813
77,2023,RPProprietaires65Plus,107045
77,2023,RPTotalAge,597056
77,2023,ResidencesPrincipales,597056
77,2023,TauxPauvrete,14
77,2024,Deces,9982
77,2024,Naissances,17109
77,2025,Deces,10260
77,2025,Naissances,16644
78,1968,PopulationLegale,854382
78,1975,PopulationLegale,1082255
78,1982,PopulationLegale,1196111
78,1990,PopulationLegale,1307150
78,1999,PopulationLegale,1354304
78,2007,PopulationLegale,1403957
78,2008,Deces,8428
78,2008,Naissances,19895
78,2009,Deces,8471
78,2009,Naissances,19868
78,2010,Deces,8471
78,2010,Naissances,20312
78,2011,Deces,8430
78,2011,Naissances,19886
78,2012,Actifs1564,697625
78,2012,ArriveesHorsDep,56071
78,2012,Chomeurs1564,66782
78,2012,Deces,8655
78,2012,Logements,603858
78,2012,LogementsVacants,33220
78,2012,Naissances,19827
78,2012,Pop65Plus,199879
78,2012,PopUnAnPlus,1392344
78,2012,Population,1412356
78,2012,PopulationLegale,1412356
78,2012,RPMaisons,244090
78,2012,RPProprietaires,332605
78,2012,ResidencesPrincipales,557617
78,2013,Deces,8555
78,2013,Naissances,19886
78,2014,Deces,8433
78,2014,Naissances,19525
78,2015,Deces,8935
78,2015,Naissances,19208
78,2016,Deces,9062
78,2016,Naissances,18918
78,2017,Actifs1564,697506
78,2017,ArriveesHorsDep,55147
78,2017,Chomeurs1564,72530
78,2017,Deces,9102
78,2017,Logements,637200
78,2017,LogementsVacants,39953
78,2017,Naissances,18537
78,2017,Pop65Plus,232280
78,2017,PopUnAnPlus,1419405
78,2017,Population,1438266
78,2017,PopulationLegale,1438266
78,2017,RPMaisons,249961
78,2017,RPProprietaires,342136
78,2017,ResidencesPrincipales,580983
78,2018,Deces,9201
78,2018,Naissances,18548
78,2019,Deces,9374
78,2019,Naissances,18550
78,2020,Deces,11082
78,2020,Naissances,18141
78,2021,Deces,10013
78,2021,Naissances,18401
78,2022,Deces,10222
78,2022,Naissances,18111
78,2023,Actifs1564,729433
78,2023,ArriveesHorsDep,52837
78,2023,Chomeurs1564,70203
78,2023,Deces,9729
78,2023,Logements,678260
78,2023,LogementsVacants,40022
78,2023,Naissances,17291
78,2023,NiveauVieMedian,31520
78,2023,Pop65Plus,250762
78,2023,PopUnAnPlus,1467362
78,2023,Population,1485086
78,2023,PopulationLegale,1485086
78,2023,RPMaisons,254923
78,2023,RPProprietaires,360498
78,2023,RPProprietaires65Plus,119300
78,2023,RPTotalAge,620141
78,2023,ResidencesPrincipales,620141
78,2023,TauxPauvrete,12
78,2024,Deces,10058
78,2024,Naissances,17002
78,2025,Deces,10214
78,2025,Naissances,16870
79,1968,PopulationLegale,325608
79,1975,PopulationLegale,335829
79,1982,PopulationLegale,342812
79,1990,PopulationLegale,345965
79,1999,PopulationLegale,344392
79,2007,PopulationLegale,362944
79,2008,Deces,3598
79,2008,Naissances,4331
79,2009,Deces,3552
79,2009,Naissances,4157
79,2010,Deces,3568
79,2010,Naissances,4060
79,2011,Deces,3722
79,2011,Naissances,4006
79,2012,Actifs1564,171707
79,2012,ArriveesHorsDep,11977
79,2012,Chomeurs1564,18195
79,2012,Deces,3801
79,2012,Logements,187058
79,2012,LogementsVacants,15201
79,2012,Naissances,4029
79,2012,Pop65Plus,76553
79,2012,PopUnAnPlus,367355
79,2012,Population,371583
79,2012,PopulationLegale,371583
79,2012,RPMaisons,140617
79,2012,RPProprietaires,111823
79,2012,ResidencesPrincipales,162840
79,2013,Deces,3990
79,2013,Naissances,3986
79,2014,Deces,3666
79,2014,Naissances,3718
79,2015,Deces,3872
79,2015,Naissances,3568
79,2016,Deces,3978
79,2016,Naissances,3646
79,2017,Actifs1564,170798
79,2017,ArriveesHorsDep,11642
79,2017,Chomeurs1564,19583
79,2017,Deces,4130
79,2017,Logements,193971
79,2017,LogementsVacants,17828
79,2017,Naissances,3389
79,2017,Pop65Plus,85056
79,2017,PopUnAnPlus,370684
79,2017,Population,374351
79,2017,PopulationLegale,374351
79,2017,RPMaisons,144417
79,2017,RPProprietaires,115594
79,2017,ResidencesPrincipales,166837
79,2018,Deces,4116
79,2018,Naissances,3381
79,2019,Deces,4022
79,2019,Naissances,3347
79,2020,Deces,4200
79,2020,Naissances,3146
79,2021,Deces,4552
79,2021,Naissances,3267
79,2022,Deces,4499
79,2022,Naissances,3107
79,2023,Actifs1564,172628
79,2023,ArriveesHorsDep,11610
79,2023,Chomeurs1564,15019
79,2023,Deces,4248
79,2023,Logements,199352
79,2023,LogementsVacants,16814
79,2023,Naissances,2995
79,2023,NiveauVieMedian,25080
79,2023,Pop65Plus,93081
79,2023,PopUnAnPlus,372094
79,2023,Population,375229
79,2023,PopulationLegale,375229
79,2023,RPMaisons,150045
79,2023,RPProprietaires,120735
79,2023,RPProprietaires65Plus,46698
79,2023,RPTotalAge,173157
79,2023,ResidencesPrincipales,173157
79,2023,TauxPauvrete,13
79,2024,Deces,4447
79,2024,Naissances,2847
79,2025,Deces,4236
79,2025,Naissances,2769
80,1968,PopulationLegale,511491
80,1975,PopulationLegale,538462
80,1982,PopulationLegale,544570
80,1990,PopulationLegale,547825
80,1999,PopulationLegale,555551
80,2007,PopulationLegale,565910
80,2008,Deces,5470
80,2008,Naissances,7094
80,2009,Deces,5545
80,2009,Naissances,6838
80,2010,Deces,5438
80,2010,Naissances,7103
80,2011,Deces,5415
80,2011,Naissances,6989
80,2012,Actifs1564,260155
80,2012,ArriveesHorsDep,13946
80,2012,Chomeurs1564,39581
80,2012,Deces,5613
80,2012,Logements,286731
80,2012,LogementsVacants,21659
80,2012,Naissances,6843
80,2012,Pop65Plus,96562
80,2012,PopUnAnPlus,564024
80,2012,Population,571154
80,2012,PopulationLegale,571154
80,2012,RPMaisons,184260
80,2012,RPProprietaires,148849
80,2012,ResidencesPrincipales,242416
80,2013,Deces,5566
80,2013,Naissances,6743
80,2014,Deces,5409
80,2014,Naissances,6506
80,2015,Deces,5721
80,2015,Naissances,6289
80,2016,Deces,5822
80,2016,Naissances,6126
80,2017,Actifs1564,255687
80,2017,ArriveesHorsDep,13128
80,2017,Chomeurs1564,40634
80,2017,Deces,5683
80,2017,Logements,299211
80,2017,LogementsVacants,24907
80,2017,Naissances,5949
80,2017,Pop65Plus,109384
80,2017,PopUnAnPlus,566268
80,2017,Population,572443
80,2017,PopulationLegale,572443
80,2017,RPMaisons,187858
80,2017,RPProprietaires,151074
80,2017,ResidencesPrincipales,249773
80,2018,Deces,5774
80,2018,Naissances,5781
80,2019,Deces,5934
80,2019,Naissances,5591
80,2020,Deces,6391
80,2020,Naissances,5433
80,2021,Deces,6097
80,2021,Naissances,5420
80,2022,Deces,6247
80,2022,Naissances,5579
80,2023,Actifs1564,256951
80,2023,ArriveesHorsDep,12867
80,2023,Chomeurs1564,34098
80,2023,Deces,5881
80,2023,Logements,311038
80,2023,LogementsVacants,25232
80,2023,Naissances,5129
80,2023,NiveauVieMedian,24200
80,2023,Pop65Plus,122014
80,2023,PopUnAnPlus,559933
80,2023,Population,565413
80,2023,PopulationLegale,565413
80,2023,RPMaisons,191838
80,2023,RPProprietaires,154881
80,2023,RPProprietaires65Plus,60494
80,2023,RPTotalAge,259351
80,2023,ResidencesPrincipales,259351
80,2023,TauxPauvrete,17
80,2024,Deces,5979
80,2024,Naissances,5026
80,2025,Deces,5967
80,2025,Naissances,4977
81,1968,PopulationLegale,332011
81,1975,PopulationLegale,338024
81,1982,PopulationLegale,339345
81,1990,PopulationLegale,342723
81,1999,PopulationLegale,343402
81,2007,PopulationLegale,369189
81,2008,Deces,3877
81,2008,Naissances,4056
81,2009,Deces,4036
81,2009,Naissances,4030
81,2010,Deces,4043
81,2010,Naissances,3925
81,2011,Deces,3916
81,2011,Naissances,4006
81,2012,Actifs1564,165217
81,2012,ArriveesHorsDep,13585
81,2012,Chomeurs1564,21553
81,2012,Deces,4095
81,2012,Logements,200806
81,2012,LogementsVacants,18543
81,2012,Naissances,3939
81,2012,Pop65Plus,85629
81,2012,PopUnAnPlus,374866
81,2012,Population,378947
81,2012,PopulationLegale,378947
81,2012,RPMaisons,132603
81,2012,RPProprietaires,112317
81,2012,ResidencesPrincipales,167507
81,2013,Deces,4058
81,2013,Naissances,3829
81,2014,Deces,4015
81,2014,Naissances,3831
81,2015,Deces,4245
81,2015,Naissances,3681
81,2016,Deces,4175
81,2016,Naissances,3611
81,2017,Actifs1564,167590
81,2017,ArriveesHorsDep,13226
81,2017,Chomeurs1564,23496
81,2017,Deces,4494
81,2017,Logements,211038
81,2017,LogementsVacants,19234
81,2017,Naissances,3421
81,2017,Pop65Plus,95427
81,2017,PopUnAnPlus,384318
81,2017,Population,387890
81,2017,PopulationLegale,387890
81,2017,RPMaisons,139498
81,2017,RPProprietaires,117718
81,2017,ResidencesPrincipales,176070
81,2018,Deces,4562
81,2018,Naissances,3257
81,2019,Deces,4441
81,2019,Naissances,3345
81,2020,Deces,4537
81,2020,Naissances,3213
81,2021,Deces,4826
81,2021,Naissances,3352
81,2022,Deces,4992
81,2022,Naissances,3383
81,2023,Actifs1564,172871
81,2023,ArriveesHorsDep,13342
81,2023,Chomeurs1564,19849
81,2023,Deces,4541
81,2023,Logements,222220
81,2023,LogementsVacants,19184
81,2023,Naissances,3044
81,2023,NiveauVieMedian,24420
81,2023,Pop65Plus,106069
81,2023,PopUnAnPlus,393997
81,2023,Population,397352
81,2023,PopulationLegale,397352
81,2023,RPMaisons,147177
81,2023,RPProprietaires,124793
81,2023,RPProprietaires65Plus,52732
81,2023,RPTotalAge,186515
81,2023,ResidencesPrincipales,186515
81,2023,TauxPauvrete,16
81,2024,Deces,4473
81,2024,Naissances,2818
81,2025,Deces,4617
81,2025,Naissances,2898
82,1968,PopulationLegale,183572
82,1975,PopulationLegale,183314
82,1982,PopulationLegale,190485
82,1990,PopulationLegale,200220
82,1999,PopulationLegale,206034
82,2007,PopulationLegale,231763
82,2008,Deces,2328
82,2008,Naissances,2932
82,2009,Deces,2202
82,2009,Naissances,2935
82,2010,Deces,2439
82,2010,Naissances,2926
82,2011,Deces,2206
82,2011,Naissances,2978
82,2012,Actifs1564,110671
82,2012,ArriveesHorsDep,10541
82,2012,Chomeurs1564,15065
82,2012,Deces,2461
82,2012,Logements,123725
82,2012,LogementsVacants,11890
82,2012,Naissances,2940
82,2012,Pop65Plus,49447
82,2012,PopUnAnPlus,243976
82,2012,Population,246971
82,2012,PopulationLegale,246971
82,2012,RPMaisons,82748
82,2012,RPProprietaires,69472
82,2012,ResidencesPrincipales,104470
82,2013,Deces,2498
82,2013,Naissances,2827
82,2014,Deces,2440
82,2014,Naissances,2829
82,2015,Deces,2633
82,2015,Naissances,2824
82,2016,Deces,2589
82,2016,Naissances,2674
82,2017,Actifs1564,114266
82,2017,ArriveesHorsDep,9170
82,2017,Chomeurs1564,16353
82,2017,Deces,2772
82,2017,Logements,131300
82,2017,LogementsVacants,12908
82,2017,Naissances,2678
82,2017,Pop65Plus,55887
82,2017,PopUnAnPlus,255596
82,2017,Population,258349
82,2017,PopulationLegale,258349
82,2017,RPMaisons,87532
82,2017,RPProprietaires,73542
82,2017,ResidencesPrincipales,110784
82,2018,Deces,2667
82,2018,Naissances,2550
82,2019,Deces,2718
82,2019,Naissances,2555
82,2020,Deces,2844
82,2020,Naissances,2449
82,2021,Deces,2859
82,2021,Naissances,2660
82,2022,Deces,3066
82,2022,Naissances,2601
82,2023,Actifs1564,119004
82,2023,ArriveesHorsDep,9026
82,2023,Chomeurs1564,13466
82,2023,Deces,2795
82,2023,Logements,138093
82,2023,LogementsVacants,12849
82,2023,Naissances,2312
82,2023,NiveauVieMedian,24350
82,2023,Pop65Plus,62411
82,2023,PopUnAnPlus,263288
82,2023,Population,265817
82,2023,PopulationLegale,265817
82,2023,RPMaisons,93496
82,2023,RPProprietaires,78904
82,2023,RPProprietaires65Plus,30670
82,2023,RPTotalAge,117641
82,2023,ResidencesPrincipales,117641
82,2023,TauxPauvrete,17
82,2024,Deces,2967
82,2024,Naissances,2222
82,2025,Deces,2903
82,2025,Naissances,2210
83,1968,PopulationLegale,555926
83,1975,PopulationLegale,626093
83,1982,PopulationLegale,708331
83,1990,PopulationLegale,815449
83,1999,PopulationLegale,898441
83,2007,PopulationLegale,995934
83,2008,Deces,10136
83,2008,Naissances,11131
83,2009,Deces,10423
83,2009,Naissances,10955
83,2010,Deces,10603
83,2010,Naissances,11159
83,2011,Deces,10439
83,2011,Naissances,11146
83,2012,Actifs1564,436880
83,2012,ArriveesHorsDep,35527
83,2012,Chomeurs1564,62575
83,2012,Deces,10948
83,2012,Logements,676133
83,2012,LogementsVacants,42665
83,2012,Naissances,11240
83,2012,Pop65Plus,236610
83,2012,PopUnAnPlus,1011030
83,2012,Population,1021669
83,2012,PopulationLegale,1021669
83,2012,RPMaisons,230293
83,2012,RPProprietaires,270703
83,2012,ResidencesPrincipales,458217
83,2013,Deces,10783
83,2013,Naissances,10917
83,2014,Deces,10735
83,2014,Naissances,11123
83,2015,Deces,11401
83,2015,Naissances,10751
83,2016,Deces,11590
83,2016,Naissances,10656
83,2017,Actifs1564,450193
83,2017,ArriveesHorsDep,33153
83,2017,Chomeurs1564,66526
83,2017,Deces,11906
83,2017,Logements,714503
83,2017,LogementsVacants,44805
83,2017,Naissances,10504
83,2017,Pop65Plus,270077
83,2017,PopUnAnPlus,1048740
83,2017,Population,1058740
83,2017,PopulationLegale,1058740
83,2017,RPMaisons,241523
83,2017,RPProprietaires,285123
83,2017,ResidencesPrincipales,487268
83,2018,Deces,11946
83,2018,Naissances,10267
83,2019,Deces,12213
83,2019,Naissances,10516
83,2020,Deces,12648
83,2020,Naissances,10282
83,2021,Deces,13905
83,2021,Naissances,10561
83,2022,Deces,13734
83,2022,Naissances,10677
83,2023,Actifs1564,481236
83,2023,ArriveesHorsDep,33845
83,2023,Chomeurs1564,56204
83,2023,Deces,13022
83,2023,Logements,759434
83,2023,LogementsVacants,41844
83,2023,Naissances,9791
83,2023,NiveauVieMedian,25940
83,2023,Pop65Plus,305642
83,2023,PopUnAnPlus,1109583
83,2023,Population,1119307
83,2023,PopulationLegale,1119307
83,2023,RPMaisons,258319
83,2023,RPProprietaires,313454
83,2023,RPProprietaires65Plus,143515
83,2023,RPTotalAge,533930
83,2023,ResidencesPrincipales,533930
83,2023,TauxPauvrete,17
83,2024,Deces,12730
83,2024,Naissances,9435
83,2025,Deces,13084
83,2025,Naissances,9068
84,1968,PopulationLegale,353966
84,1975,PopulationLegale,390446
84,1982,PopulationLegale,427343
84,1990,PopulationLegale,467075
84,1999,PopulationLegale,499685
84,2007,PopulationLegale,538141
84,2008,Deces,4904
84,2008,Naissances,7000
84,2009,Deces,4844
84,2009,Naissances,7014
84,2010,Deces,5040
84,2010,Naissances,6967
84,2011,Deces,4783
84,2011,Naissances,7008
84,2012,Actifs1564,244113
84,2012,ArriveesHorsDep,20971
84,2012,Chomeurs1564,38583
84,2012,Deces,5094
84,2012,Logements,284746
84,2012,LogementsVacants,27167
84,2012,Naissances,7107
84,2012,Pop65Plus,105586
84,2012,PopUnAnPlus,539488
84,2012,Population,546314
84,2012,PopulationLegale,546314
84,2012,RPMaisons,153222
84,2012,RPProprietaires,131698
84,2012,ResidencesPrincipales,236594
84,2013,Deces,5054
84,2013,Naissances,7171
84,2014,Deces,4963
84,2014,Naissances,7058
84,2015,Deces,5498
84,2015,Naissances,6859
84,2016,Deces,5465
84,2016,Naissances,6602
84,2017,Actifs1564,247813
84,2017,ArriveesHorsDep,19251
84,2017,Chomeurs1564,41796
84,2017,Deces,5475
84,2017,Logements,301947
84,2017,LogementsVacants,30204
84,2017,Naissances,6442
84,2017,Pop65Plus,119992
84,2017,PopUnAnPlus,553035
84,2017,Population,559479
84,2017,PopulationLegale,559479
84,2017,RPMaisons,159460
84,2017,RPProprietaires,136803
84,2017,ResidencesPrincipales,247451
84,2018,Deces,5504
84,2018,Naissances,6392
84,2019,Deces,5629
84,2019,Naissances,6315
84,2020,Deces,5990
84,2020,Naissances,6231
84,2021,Deces,6103
84,2021,Naissances,6201
84,2022,Deces,6117
84,2022,Naissances,6054
84,2023,Actifs1564,253835
84,2023,ArriveesHorsDep,18652
84,2023,Chomeurs1564,34164
84,2023,Deces,5772
84,2023,Logements,321633
84,2023,LogementsVacants,29739
84,2023,Naissances,5483
84,2023,NiveauVieMedian,23840
84,2023,Pop65Plus,135551
84,2023,PopUnAnPlus,566662
84,2023,Population,572056
84,2023,PopulationLegale,572056
84,2023,RPMaisons,168692
84,2023,RPProprietaires,147892
84,2023,RPProprietaires65Plus,61338
84,2023,RPTotalAge,263428
84,2023,ResidencesPrincipales,263428
84,2023,TauxPauvrete,21
84,2024,Deces,5742
84,2024,Naissances,5401
84,2025,Deces,5815
84,2025,Naissances,5170
85,1968,PopulationLegale,421250
85,1975,PopulationLegale,450641
85,1982,PopulationLegale,483027
85,1990,PopulationLegale,509356
85,1999,PopulationLegale,539664
85,2007,PopulationLegale,607430
85,2008,Deces,5741
85,2008,Naissances,7629
85,2009,Deces,5863
85,2009,Naissances,7718
85,2010,Deces,6049
85,2010,Naissances,7601
85,2011,Deces,5823
85,2011,Naissances,7442
85,2012,Actifs1564,295544
85,2012,ArriveesHorsDep,21655
85,2012,Chomeurs1564,31332
85,2012,Deces,6356
85,2012,Logements,397448
85,2012,LogementsVacants,20273
85,2012,Naissances,7436
85,2012,Pop65Plus,132418
85,2012,PopUnAnPlus,641031
85,2012,Population,648901
85,2012,PopulationLegale,648901
85,2012,RPMaisons,244609
85,2012,RPProprietaires,201577
85,2012,ResidencesPrincipales,279239
85,2013,Deces,6381
85,2013,Naissances,7164
85,2014,Deces,6373
85,2014,Naissances,7070
85,2015,Deces,6876
85,2015,Naissances,6722
85,2016,Deces,6992
85,2016,Naissances,6314
85,2017,Actifs1564,302366
85,2017,ArriveesHorsDep,20930
85,2017,Chomeurs1564,33438
85,2017,Deces,7224
85,2017,Logements,421680
85,2017,LogementsVacants,22254
85,2017,Naissances,6143
85,2017,Pop65Plus,158480
85,2017,PopUnAnPlus,668690
85,2017,Population,675247
85,2017,PopulationLegale,675247
85,2017,RPMaisons,259832
85,2017,RPProprietaires,214454
85,2017,ResidencesPrincipales,297468
85,2018,Deces,7291
85,2018,Naissances,6106
85,2019,Deces,7436
85,2019,Naissances,5973
85,2020,Deces,7483
85,2020,Naissances,5916
85,2021,Deces,7915
85,2021,Naissances,6043
85,2022,Deces,8511
85,2022,Naissances,5896
85,2023,Actifs1564,320744
85,2023,ArriveesHorsDep,21833
85,2023,Chomeurs1564,26438
85,2023,Deces,8059
85,2023,Logements,453701
85,2023,LogementsVacants,22577
85,2023,Naissances,5439
85,2023,NiveauVieMedian,25850
85,2023,Pop65Plus,188868
85,2023,PopUnAnPlus,707771
85,2023,Population,713609
85,2023,PopulationLegale,713609
85,2023,RPMaisons,283340
85,2023,RPProprietaires,235895
85,2023,RPProprietaires65Plus,96400
85,2023,RPTotalAge,326386
85,2023,ResidencesPrincipales,326386
85,2023,TauxPauvrete,9
85,2024,Deces,8126
85,2024,Naissances,5143
85,2025,Deces,8140
85,2025,Naissances,5091
86,1968,PopulationLegale,340256
86,1975,PopulationLegale,357366
86,1982,PopulationLegale,371428
86,1990,PopulationLegale,380005
86,1999,PopulationLegale,399024
86,2007,PopulationLegale,421891
86,2008,Deces,3866
86,2008,Naissances,4909
86,2009,Deces,4083
86,2009,Naissances,4953
86,2010,Deces,4032
86,2010,Naissances,5006
86,2011,Deces,4079
86,2011,Naissances,4885
86,2012,Actifs1564,197320
86,2012,ArriveesHorsDep,18140
