Date,Department,Type,PrixM2Median,PrixMedian,NbVentes
2014-01-01,44,Appartement,2407.0,126000.0,1179
2014-04-01,44,Appartement,2402.0,126000.0,1185
2014-07-01,44,Appartement,2541.0,128328.0,1357
2014-10-01,44,Appartement,2500.0,129000.0,1621
2015-01-01,44,Appartement,2397.0,123000.0,986
2015-04-01,44,Appartement,2351.0,125500.0,1440
2015-07-01,44,Appartement,2454.0,124341.0,1749
2015-10-01,44,Appartement,2500.0,123000.0,1737
2016-01-01,44,Appartement,2425.0,126500.0,1391
2016-04-01,44,Appartement,2433.0,125000.0,1703
2016-07-01,44,Appartement,2500.0,127000.0,1867
2016-10-01,44,Appartement,2500.0,128400.0,1772
2017-01-01,44,Appartement,2500.0,125000.0,1905
2017-04-01,44,Appartement,2546.0,130010.0,2134
2017-07-01,44,Appartement,2636.0,134000.0,2075
2017-10-01,44,Appartement,2646.0,132000.0,1992
2018-01-01,44,Appartement,2576.0,130000.0,1814
2018-04-01,44,Appartement,2647.0,133000.0,2028
2018-07-01,44,Appartement,2694.0,136600.0,2107
2018-10-01,44,Appartement,2746.0,137000.0,1877
2019-01-01,44,Appartement,2759.0,140000.0,2019
2019-04-01,44,Appartement,2873.0,140000.0,2227
2019-07-01,44,Appartement,2941.0,149250.0,2420
2019-10-01,44,Appartement,3016.0,149562.0,2237
2020-01-01,44,Appartement,3060.0,155000.0,1885
2020-04-01,44,Appartement,3158.0,160000.0,1762
2020-07-01,44,Appartement,3304.0,163500.0,1949
2020-10-01,44,Appartement,3348.0,162000.0,2277
2014-01-01,44,Ensemble,2262.0,160000.0,2957
2014-04-01,44,Ensemble,2271.0,160000.0,3207
2014-07-01,44,Ensemble,2356.0,166000.0,3720
2014-10-01,44,Ensemble,2290.0,161500.0,4157
2015-01-01,44,Ensemble,2196.0,156681.0,2409
2015-04-01,44,Ensemble,2225.0,160000.0,3718
2015-07-01,44,Ensemble,2294.0,170000.0,4675
2015-10-01,44,Ensemble,2316.0,159700.0,4208
2016-01-01,44,Ensemble,2290.0,160050.0,3478
2016-04-01,44,Ensemble,2294.0,160000.0,4015
2016-07-01,44,Ensemble,2359.0,173000.0,4847
2016-10-01,44,Ensemble,2333.0,165000.0,4338
2017-01-01,44,Ensemble,2337.0,165000.0,4468
2017-04-01,44,Ensemble,2387.0,170000.0,4989
2017-07-01,44,Ensemble,2455.0,180000.0,5390
2017-10-01,44,Ensemble,2439.0,170000.0,4816
2018-01-01,44,Ensemble,2438.0,167170.0,4285
2018-04-01,44,Ensemble,2464.0,170000.0,4837
2018-07-01,44,Ensemble,2534.0,183050.0,5488
2018-10-01,44,Ensemble,2538.0,175000.0,4468
2019-01-01,44,Ensemble,2535.0,175000.0,4704
2019-04-01,44,Ensemble,2602.0,176000.0,5254
2019-07-01,44,Ensemble,2684.0,191102.0,6194
2019-10-01,44,Ensemble,2725.0,185000.0,5405
2020-01-01,44,Ensemble,2806.0,192000.0,4480
2020-04-01,44,Ensemble,2831.0,195000.0,4260
2020-07-01,44,Ensemble,2957.0,215000.0,5096
2020-10-01,44,Ensemble,2984.0,210000.0,5997
2014-01-01,44,Maison,2154.0,185000.0,1778
2014-04-01,44,Maison,2179.0,188000.0,2022
2014-07-01,44,Maison,2228.0,197000.0,2363
2014-10-01,44,Maison,2150.0,185000.0,2536
2015-01-01,44,Maison,2079.0,185000.0,1423
2015-04-01,44,Maison,2142.0,185000.0,2278
2015-07-01,44,Maison,2196.0,200000.0,2926
2015-10-01,44,Maison,2190.0,186990.0,2471
2016-01-01,44,Maison,2189.0,190000.0,2087
2016-04-01,44,Maison,2195.0,193841.0,2312
2016-07-01,44,Maison,2270.0,209000.0,2980
2016-10-01,44,Maison,2222.0,190000.0,2566
2017-01-01,44,Maison,2253.0,200000.0,2563
2017-04-01,44,Maison,2259.0,205000.0,2855
2017-07-01,44,Maison,2336.0,216000.0,3315
2017-10-01,44,Maison,2292.0,200000.0,2824
2018-01-01,44,Maison,2283.0,204000.0,2471
2018-04-01,44,Maison,2337.0,205000.0,2809
2018-07-01,44,Maison,2425.0,221000.0,3381
2018-10-01,44,Maison,2365.0,210000.0,2591
2019-01-01,44,Maison,2379.0,215000.0,2685
2019-04-01,44,Maison,2407.0,217366.0,3027
2019-07-01,44,Maison,2505.0,230000.0,3774
2019-10-01,44,Maison,2525.0,225000.0,3168
2020-01-01,44,Maison,2591.0,230000.0,2595
2020-04-01,44,Maison,2609.0,233988.0,2498
2020-07-01,44,Maison,2723.0,250000.0,3147
2020-10-01,44,Maison,2774.0,250000.0,3720
2014-01-01,45,Appartement,1769.0,93725.0,456
2014-04-01,45,Appartement,1755.0,95600.0,477
2014-07-01,45,Appartement,1804.0,98000.0,485
2014-10-01,45,Appartement,1790.0,95000.0,423
2015-01-01,45,Appartement,1759.0,95000.0,411
2015-04-01,45,Appartement,1660.0,92000.0,521
2015-07-01,45,Appartement,1685.0,87500.0,555
2015-10-01,45,Appartement,1730.0,90000.0,464
2016-01-01,45,Appartement,1652.0,90000.0,458
2016-04-01,45,Appartement,1625.0,85000.0,587
2016-07-01,45,Appartement,1769.0,89800.0,565
2016-10-01,45,Appartement,1648.0,89000.0,536
2017-01-01,45,Appartement,1682.0,90430.0,551
2017-04-01,45,Appartement,1711.0,94000.0,629
2017-07-01,45,Appartement,1753.0,90000.0,633
2017-10-01,45,Appartement,1842.0,89000.0,543
2018-01-01,45,Appartement,1667.0,90000.0,543
2018-04-01,45,Appartement,1686.0,90500.0,598
2018-07-01,45,Appartement,1800.0,87000.0,632
2018-10-01,45,Appartement,1771.0,88000.0,578
2019-01-01,45,Appartement,1812.0,93000.0,565
2019-04-01,45,Appartement,1783.0,90000.0,675
2019-07-01,45,Appartement,1847.0,95000.0,795
2019-10-01,45,Appartement,1825.0,90000.0,719
2020-01-01,45,Appartement,1863.0,95000.0,589
2020-04-01,45,Appartement,1896.0,99000.0,631
2020-07-01,45,Appartement,2034.0,104100.0,610
2020-10-01,45,Appartement,1970.0,106548.0,746
2014-01-01,45,Ensemble,1683.0,122000.0,1177
2014-04-01,45,Ensemble,1700.0,130000.0,1312
2014-07-01,45,Ensemble,1706.0,130450.0,1476
2014-10-01,45,Ensemble,1684.0,130000.0,1239
2015-01-01,45,Ensemble,1643.0,128500.0,1212
2015-04-01,45,Ensemble,1630.0,125000.0,1446
2015-07-01,45,Ensemble,1655.0,128600.0,1762
2015-10-01,45,Ensemble,1620.0,123650.0,1559
2016-01-01,45,Ensemble,1627.0,126000.0,1351
2016-04-01,45,Ensemble,1602.0,120000.0,1600
2016-07-01,45,Ensemble,1682.0,132480.0,1720
2016-10-01,45,Ensemble,1620.0,126000.0,1635
2017-01-01,45,Ensemble,1653.0,125000.0,1603
2017-04-01,45,Ensemble,1636.0,125000.0,1789
2017-07-01,45,Ensemble,1709.0,132000.0,1920
2017-10-01,45,Ensemble,1689.0,128000.0,1661
2018-01-01,45,Ensemble,1636.0,125000.0,1506
2018-04-01,45,Ensemble,1678.0,130000.0,1593
2018-07-01,45,Ensemble,1733.0,136000.0,1994
2018-10-01,45,Ensemble,1694.0,125000.0,1673
2019-01-01,45,Ensemble,1724.0,130000.0,1615
2019-04-01,45,Ensemble,1654.0,124000.0,1839
2019-07-01,45,Ensemble,1750.0,132000.0,2190
2019-10-01,45,Ensemble,1728.0,127800.0,2074
2020-01-01,45,Ensemble,1701.0,128000.0,1644
2020-04-01,45,Ensemble,1807.0,134500.0,1619
2020-07-01,45,Ensemble,1812.0,140000.0,2010
2020-10-01,45,Ensemble,1771.0,137000.0,2371
2014-01-01,45,Maison,1618.0,140000.0,721
2014-04-01,45,Maison,1667.0,150000.0,835
2014-07-01,45,Maison,1653.0,150000.0,991
2014-10-01,45,Maison,1633.0,145000.0,816
2015-01-01,45,Maison,1593.0,146000.0,801
2015-04-01,45,Maison,1614.0,147333.0,925
2015-07-01,45,Maison,1646.0,150000.0,1207
2015-10-01,45,Maison,1563.0,141800.0,1095
2016-01-01,45,Maison,1613.0,145000.0,893
2016-04-01,45,Maison,1589.0,142000.0,1013
2016-07-01,45,Maison,1648.0,152000.0,1155
2016-10-01,45,Maison,1600.0,143000.0,1099
2017-01-01,45,Maison,1609.0,148750.0,1052
2017-04-01,45,Maison,1609.0,145575.0,1160
2017-07-01,45,Maison,1690.0,156000.0,1287
2017-10-01,45,Maison,1641.0,148000.0,1118
2018-01-01,45,Maison,1602.0,150000.0,963
2018-04-01,45,Maison,1667.0,154280.0,995
2018-07-01,45,Maison,1703.0,158350.0,1362
2018-10-01,45,Maison,1645.0,148000.0,1095
2019-01-01,45,Maison,1695.0,155794.0,1050
2019-04-01,45,Maison,1588.0,150000.0,1164
2019-07-01,45,Maison,1696.0,157000.0,1395
2019-10-01,45,Maison,1679.0,153000.0,1355
2020-01-01,45,Maison,1641.0,152000.0,1055
2020-04-01,45,Maison,1759.0,160000.0,988
2020-07-01,45,Maison,1750.0,164500.0,1400
2020-10-01,45,Maison,1710.0,157650.0,1625
2015-07-01,46,Appartement,1145.0,60500.0,68
2016-01-01,46,Appartement,1216.0,60000.0,50
2016-04-01,46,Appartement,1053.0,63000.0,57
2016-10-01,46,Appartement,1266.0,63750.0,56
2017-01-01,46,Appartement,1176.0,69000.0,64
2017-04-01,46,Appartement,1269.0,60750.0,72
2017-07-01,46,Appartement,1171.0,54500.0,68
2017-10-01,46,Appartement,1126.0,63000.0,66
2018-01-01,46,Appartement,1189.0,68000.0,53
2018-04-01,46,Appartement,1170.0,65000.0,67
2018-07-01,46,Appartement,1146.0,61400.0,50
2019-01-01,46,Appartement,1245.0,74000.0,62
2019-04-01,46,Appartement,1163.0,69495.0,60
2019-07-01,46,Appartement,1259.0,75000.0,80
2019-10-01,46,Appartement,1256.0,63358.0,68
2020-01-01,46,Appartement,1149.0,66000.0,65
2020-04-01,46,Appartement,1260.0,70000.0,67
2020-07-01,46,Appartement,1298.0,65000.0,63
2020-10-01,46,Appartement,1281.0,70000.0,64
2014-01-01,46,Ensemble,1221.0,100607.0,258
2014-04-01,46,Ensemble,1246.0,100000.0,275
2014-07-01,46,Ensemble,1276.0,105000.0,321
2014-10-01,46,Ensemble,1234.0,100000.0,327
2015-01-01,46,Ensemble,1193.0,88000.0,280
2015-04-01,46,Ensemble,1271.0,97425.0,312
2015-07-01,46,Ensemble,1283.0,107000.0,379
2015-10-01,46,Ensemble,1218.0,106667.0,383
2016-01-01,46,Ensemble,1220.0,101265.0,335
2016-04-01,46,Ensemble,1192.0,104750.0,348
2016-07-01,46,Ensemble,1265.0,107800.0,390
2016-10-01,46,Ensemble,1272.0,103000.0,379
2017-01-01,46,Ensemble,1176.0,95000.0,369
2017-04-01,46,Ensemble,1235.0,100000.0,409
2017-07-01,46,Ensemble,1204.0,99900.0,427
2017-10-01,46,Ensemble,1250.0,101225.0,418
2018-01-01,46,Ensemble,1196.0,103000.0,351
2018-04-01,46,Ensemble,1205.0,94000.0,396
2018-07-01,46,Ensemble,1273.0,106500.0,339
2019-01-01,46,Ensemble,1209.0,100000.0,400
2019-04-01,46,Ensemble,1230.0,102000.0,440
2019-07-01,46,Ensemble,1293.0,110000.0,489
2019-10-01,46,Ensemble,1274.0,109050.0,497
2020-01-01,46,Ensemble,1218.0,100000.0,405
2020-04-01,46,Ensemble,1261.0,100000.0,378
2020-07-01,46,Ensemble,1298.0,110000.0,476
2020-10-01,46,Ensemble,1343.0,120000.0,615
2014-01-01,46,Maison,1220.0,110000.0,209
2014-04-01,46,Maison,1250.0,104350.0,227
2014-07-01,46,Maison,1278.0,110000.0,279
2014-10-01,46,Maison,1242.0,102250.0,278
2015-01-01,46,Maison,1261.0,97900.0,241
2015-04-01,46,Maison,1290.0,106750.0,266
2015-07-01,46,Maison,1306.0,117300.0,311
2015-10-01,46,Maison,1264.0,113000.0,335
2016-01-01,46,Maison,1221.0,107500.0,285
2016-04-01,46,Maison,1215.0,112000.0,291
2016-07-01,46,Maison,1254.0,115000.0,342
2016-10-01,46,Maison,1273.0,117400.0,323
2017-01-01,46,Maison,1176.0,102000.0,305
2017-04-01,46,Maison,1214.0,110000.0,337
2017-07-01,46,Maison,1229.0,107000.0,359
2017-10-01,46,Maison,1274.0,112750.0,352
2018-01-01,46,Maison,1196.0,112500.0,298
2018-04-01,46,Maison,1210.0,105000.0,329
2018-07-01,46,Maison,1310.0,115000.0,289
2019-01-01,46,Maison,1200.0,110000.0,338
2019-04-01,46,Maison,1244.0,110000.0,380
2019-07-01,46,Maison,1310.0,119000.0,409
2019-10-01,46,Maison,1279.0,117000.0,429
2020-01-01,46,Maison,1226.0,105500.0,340
2020-04-01,46,Maison,1263.0,114450.0,311
2020-07-01,46,Maison,1298.0,115610.0,413
2020-10-01,46,Maison,1348.0,125000.0,551
2014-01-01,47,Appartement,1127.0,62000.0,99
2014-04-01,47,Appartement,1160.0,56000.0,108
2014-07-01,47,Appartement,1106.0,58000.0,111
2014-10-01,47,Appartement,1106.0,59250.0,120
2015-01-01,47,Appartement,1122.0,59700.0,98
2015-04-01,47,Appartement,1068.0,56500.0,118
2015-07-01,47,Appartement,1081.0,59000.0,122
2015-10-01,47,Appartement,1074.0,60150.0,123
2016-01-01,47,Appartement,1071.0,54000.0,111
2016-04-01,47,Appartement,1066.0,55500.0,130
2016-07-01,47,Appartement,1128.0,59125.0,132
2016-10-01,47,Appartement,1086.0,58500.0,107
2017-01-01,47,Appartement,1092.0,55000.0,141
2017-04-01,47,Appartement,1165.0,55000.0,162
2017-07-01,47,Appartement,1207.0,59375.0,150
2017-10-01,47,Appartement,1179.0,57000.0,123
2018-01-01,47,Appartement,1152.0,58000.0,128
2018-04-01,47,Appartement,1212.0,57000.0,163
2018-07-01,47,Appartement,1181.0,61000.0,155
2018-10-01,47,Appartement,1141.0,57250.0,166
2019-01-01,47,Appartement,1176.0,58600.0,152
2019-04-01,47,Appartement,1222.0,60000.0,207
2019-07-01,47,Appartement,1242.0,60000.0,210
2019-10-01,47,Appartement,1245.0,60000.0,237
2020-01-01,47,Appartement,1257.0,63000.0,198
2020-04-01,47,Appartement,1175.0,63625.0,182
2020-07-01,47,Appartement,1247.0,63000.0,185
2020-10-01,47,Appartement,1316.0,66000.0,226
2014-01-01,47,Ensemble,1176.0,94000.0,547
2014-04-01,47,Ensemble,1188.0,95500.0,609
2014-07-01,47,Ensemble,1173.0,100050.0,654
2014-10-01,47,Ensemble,1119.0,90000.0,723
2015-01-01,47,Ensemble,1201.0,98000.0,581
2015-04-01,47,Ensemble,1087.0,90000.0,653
2015-07-01,47,Ensemble,1149.0,100000.0,790
2015-10-01,47,Ensemble,1150.0,100000.0,762
2016-01-01,47,Ensemble,1161.0,94000.0,581
2016-04-01,47,Ensemble,1125.0,90000.0,710
2016-07-01,47,Ensemble,1178.0,98000.0,825
2016-10-01,47,Ensemble,1147.0,92000.0,755
2017-01-01,47,Ensemble,1198.0,98275.0,744
2017-04-01,47,Ensemble,1168.0,95000.0,825
2017-07-01,47,Ensemble,1223.0,102000.0,886
2017-10-01,47,Ensemble,1194.0,105000.0,838
2018-01-01,47,Ensemble,1119.0,94500.0,702
2018-04-01,47,Ensemble,1175.0,93000.0,802
2018-07-01,47,Ensemble,1200.0,100000.0,922
2018-10-01,47,Ensemble,1183.0,98500.0,926
2019-01-01,47,Ensemble,1170.0,92500.0,788
2019-04-01,47,Ensemble,1225.0,100000.0,872
2019-07-01,47,Ensemble,1207.0,95000.0,1055
2019-10-01,47,Ensemble,1250.0,98500.0,1059
2020-01-01,47,Ensemble,1231.0,97150.0,838
2020-04-01,47,Ensemble,1226.0,98000.0,819
2020-07-01,47,Ensemble,1273.0,106000.0,911
2020-10-01,47,Ensemble,1279.0,103000.0,1159
2014-01-01,47,Maison,1188.0,104500.0,448
2014-04-01,47,Maison,1217.0,105700.0,501
2014-07-01,47,Maison,1188.0,110000.0,543
2014-10-01,47,Maison,1121.0,100000.0,603
2015-01-01,47,Maison,1220.0,107600.0,483
2015-04-01,47,Maison,1100.0,100000.0,535
2015-07-01,47,Maison,1199.0,110000.0,668
2015-10-01,47,Maison,1164.0,107000.0,639
2016-01-01,47,Maison,1180.0,106500.0,470
2016-04-01,47,Maison,1140.0,101000.0,580
2016-07-01,47,Maison,1200.0,107000.0,693
2016-10-01,47,Maison,1154.0,100000.0,648
2017-01-01,47,Maison,1245.0,110000.0,603
2017-04-01,47,Maison,1168.0,110000.0,663
2017-07-01,47,Maison,1232.0,114000.0,736
2017-10-01,47,Maison,1198.0,115000.0,715
2018-01-01,47,Maison,1118.0,105000.0,574
2018-04-01,47,Maison,1154.0,107000.0,639
2018-07-01,47,Maison,1202.0,113000.0,767
2018-10-01,47,Maison,1200.0,110000.0,760
2019-01-01,47,Maison,1169.0,103750.0,636
2019-04-01,47,Maison,1227.0,115000.0,665
2019-07-01,47,Maison,1188.0,109000.0,845
2019-10-01,47,Maison,1250.0,113181.0,822
2020-01-01,47,Maison,1211.0,110250.0,640
2020-04-01,47,Maison,1241.0,115000.0,637
2020-07-01,47,Maison,1278.0,120000.0,726
2020-10-01,47,Maison,1250.0,117000.0,933
2014-01-01,48,Ensemble,1228.0,80000.0,105
2014-04-01,48,Ensemble,1169.0,90000.0,127
2014-07-01,48,Ensemble,1250.0,85000.0,145
2014-10-01,48,Ensemble,1215.0,86175.0,144
2015-01-01,48,Ensemble,1125.0,87000.0,97
2015-04-01,48,Ensemble,1265.0,84000.0,152
2015-07-01,48,Ensemble,1213.0,81500.0,140
2015-10-01,48,Ensemble,1250.0,90000.0,140
2016-01-01,48,Ensemble,1102.0,89750.0,116
2016-04-01,48,Ensemble,1117.0,80000.0,117
2016-07-01,48,Ensemble,1245.0,90500.0,146
2016-10-01,48,Ensemble,1259.0,93918.0,152
2017-01-01,48,Ensemble,1143.0,90000.0,159
2017-04-01,48,Ensemble,1123.0,81750.0,128
2017-07-01,48,Ensemble,1118.0,87300.0,132
2019-01-01,48,Ensemble,1159.0,84000.0,147
2019-04-01,48,Ensemble,1124.0,88500.0,168
2019-07-01,48,Ensemble,1333.0,100000.0,209
2019-10-01,48,Ensemble,1215.0,96000.0,207
2020-01-01,48,Ensemble,1098.0,90000.0,181
2020-04-01,48,Ensemble,1258.0,95000.0,196
2020-07-01,48,Ensemble,1144.0,80500.0,212
2020-10-01,48,Ensemble,1322.0,105000.0,272
2014-01-01,48,Maison,1240.0,95000.0,88
2014-04-01,48,Maison,1198.0,99000.0,112
2014-07-01,48,Maison,1194.0,89930.0,112
2014-10-01,48,Maison,1206.0,87350.0,115
2015-01-01,48,Maison,1103.0,89500.0,80
2015-04-01,48,Maison,1250.0,95400.0,127
2015-07-01,48,Maison,1121.0,80000.0,114
2015-10-01,48,Maison,1250.0,104635.0,118
2016-01-01,48,Maison,1106.0,93000.0,99
2016-04-01,48,Maison,1099.0,80000.0,102
2016-07-01,48,Maison,1260.0,97100.0,124
2016-10-01,48,Maison,1278.0,96000.0,133
2017-01-01,48,Maison,1114.0,88645.0,126
2017-04-01,48,Maison,1065.0,81500.0,107
2017-07-01,48,Maison,1118.0,87300.0,120
2019-01-01,48,Maison,1159.0,89000.0,122
2019-04-01,48,Maison,1038.0,89500.0,143
2019-07-01,48,Maison,1330.0,110000.0,167
2019-10-01,48,Maison,1200.0,99000.0,179
2020-01-01,48,Maison,1099.0,95350.0,156
2020-04-01,48,Maison,1226.0,96500.0,163
2020-07-01,48,Maison,1144.0,89500.0,172
2020-10-01,48,Maison,1313.0,113725.0,226
2014-01-01,49,Appartement,1651.0,90000.0,380
2014-04-01,49,Appartement,1741.0,91000.0,383
2014-07-01,49,Appartement,1764.0,88000.0,419
2014-10-01,49,Appartement,1585.0,85000.0,363
2015-01-01,49,Appartement,1589.0,88500.0,352
2015-04-01,49,Appartement,1622.0,87000.0,533
2015-07-01,49,Appartement,1686.0,85000.0,514
2015-10-01,49,Appartement,1641.0,90000.0,503
2016-01-01,49,Appartement,1604.0,84075.0,442
2016-04-01,49,Appartement,1641.0,90000.0,517
2016-07-01,49,Appartement,1713.0,85000.0,584
2016-10-01,49,Appartement,1731.0,84500.0,513
2017-01-01,49,Appartement,1632.0,90000.0,598
2017-04-01,49,Appartement,1557.0,85000.0,638
2017-07-01,49,Appartement,1757.0,90000.0,626
2017-10-01,49,Appartement,1738.0,92100.0,468
2018-01-01,49,Appartement,1765.0,95000.0,553
2018-04-01,49,Appartement,1718.0,89000.0,584
2018-07-01,49,Appartement,1811.0,94830.0,643
2018-10-01,49,Appartement,1707.0,82500.0,176
2019-01-01,49,Appartement,1779.0,96000.0,653
2019-04-01,49,Appartement,1833.0,95675.0,734
2019-07-01,49,Appartement,1923.0,103000.0,794
2019-10-01,49,Appartement,1911.0,108000.0,654
2020-01-01,49,Appartement,1933.0,110000.0,580
2020-04-01,49,Appartement,2154.0,115020.0,619
2020-07-01,49,Appartement,2346.0,124550.0,686
2020-10-01,49,Appartement,2319.0,125000.0,689
2014-01-01,49,Ensemble,1514.0,124000.0,1408
2014-04-01,49,Ensemble,1521.0,122500.0,1562
2014-07-01,49,Ensemble,1585.0,130000.0,1693
2014-10-01,49,Ensemble,1507.0,120000.0,1449
2015-01-01,49,Ensemble,1490.0,125000.0,1433
2015-04-01,49,Ensemble,1491.0,123000.0,1711
2015-07-01,49,Ensemble,1528.0,133000.0,2117
2015-10-01,49,Ensemble,1517.0,125000.0,1820
2016-01-01,49,Ensemble,1456.0,120000.0,1625
2016-04-01,49,Ensemble,1527.0,124000.0,1733
2016-07-01,49,Ensemble,1585.0,131000.0,2167
2016-10-01,49,Ensemble,1529.0,128000.0,1924
2017-01-01,49,Ensemble,1542.0,120000.0,2036
2017-04-01,49,Ensemble,1500.0,125750.0,2184
2017-07-01,49,Ensemble,1636.0,135000.0,2359
2017-10-01,49,Ensemble,1565.0,130000.0,1979
2018-01-01,49,Ensemble,1585.0,127500.0,1903
2018-04-01,49,Ensemble,1583.0,130000.0,2067
2018-07-01,49,Ensemble,1633.0,137000.0,2455
2018-10-01,49,Ensemble,1455.0,127000.0,1036
2019-01-01,49,Ensemble,1612.0,131000.0,2146
2019-04-01,49,Ensemble,1663.0,131000.0,2420
2019-07-01,49,Ensemble,1705.0,144520.0,2820
2019-10-01,49,Ensemble,1684.0,137000.0,2396
2020-01-01,49,Ensemble,1707.0,142350.0,2042
2020-04-01,49,Ensemble,1795.0,148800.0,2203
2020-07-01,49,Ensemble,1855.0,155000.0,2542
2020-10-01,49,Ensemble,1829.0,150000.0,2853
2014-01-01,49,Maison,1469.0,135000.0,1028
2014-04-01,49,Maison,1461.0,134000.0,1179
2014-07-01,49,Maison,1537.0,141200.0,1274
2014-10-01,49,Maison,1483.0,135000.0,1086
2015-01-01,49,Maison,1461.0,135000.0,1081
2015-04-01,49,Maison,1442.0,140000.0,1178
2015-07-01,49,Maison,1495.0,146000.0,1603
2015-10-01,49,Maison,1476.0,140000.0,1317
2016-01-01,49,Maison,1416.0,132000.0,1183
2016-04-01,49,Maison,1496.0,139000.0,1216
2016-07-01,49,Maison,1552.0,148000.0,1583
2016-10-01,49,Maison,1470.0,142500.0,1411
2017-01-01,49,Maison,1495.0,138750.0,1438
2017-04-01,49,Maison,1485.0,142500.0,1546
2017-07-01,49,Maison,1584.0,151000.0,1733
2017-10-01,49,Maison,1520.0,141129.0,1511
2018-01-01,49,Maison,1506.0,140000.0,1350
2018-04-01,49,Maison,1537.0,145000.0,1483
2018-07-01,49,Maison,1583.0,155000.0,1812
2018-10-01,49,Maison,1417.0,135000.0,860
2019-01-01,49,Maison,1545.0,147000.0,1493
2019-04-01,49,Maison,1592.0,150000.0,1686
2019-07-01,49,Maison,1638.0,165000.0,2026
2019-10-01,49,Maison,1609.0,150000.0,1742
2020-01-01,49,Maison,1615.0,155000.0,1462
2020-04-01,49,Maison,1699.0,165000.0,1584
2020-07-01,49,Maison,1752.0,170000.0,1856
2020-10-01,49,Maison,1704.0,160000.0,2164
2014-01-01,50,Appartement,1453.0,84000.0,143
2014-04-01,50,Appartement,1500.0,84150.0,111
2014-07-01,50,Appartement,1423.0,80000.0,109
2014-10-01,50,Appartement,1667.0,86500.0,127
2015-01-01,50,Appartement,1486.0,95000.0,100
2015-04-01,50,Appartement,1414.0,72000.0,143
2015-07-01,50,Appartement,1467.0,83500.0,151
2015-10-01,50,Appartement,1509.0,79750.0,176
2016-01-01,50,Appartement,1514.0,82750.0,112
2016-04-01,50,Appartement,1526.0,81000.0,176
2016-07-01,50,Appartement,1576.0,85000.0,187
2016-10-01,50,Appartement,1552.0,84750.0,184
2017-01-01,50,Appartement,1571.0,85000.0,169
2017-04-01,50,Appartement,1495.0,76608.0,198
2017-07-01,50,Appartement,1524.0,80000.0,175
2017-10-01,50,Appartement,1495.0,80000.0,200
2018-01-01,50,Appartement,1492.0,82812.0,176
2018-04-01,50,Appartement,1490.0,80000.0,188
2018-07-01,50,Appartement,1409.0,80750.0,150
2018-10-01,50,Appartement,1500.0,83000.0,187
2019-01-01,50,Appartement,1540.0,80000.0,217
2019-04-01,50,Appartement,1479.0,81750.0,252
2019-07-01,50,Appartement,1625.0,90000.0,242
2019-10-01,50,Appartement,1614.0,80000.0,284
2020-01-01,50,Appartement,1679.0,81000.0,245
2020-04-01,50,Appartement,1656.0,87675.0,222
2020-07-01,50,Appartement,1610.0,86500.0,248
2020-10-01,50,Appartement,1737.0,92000.0,273
2014-01-01,50,Ensemble,1379.0,110000.0,944
2014-04-01,50,Ensemble,1346.0,106500.0,741
2014-07-01,50,Ensemble,1399.0,119075.0,1014
2014-10-01,50,Ensemble,1385.0,108000.0,886
2015-01-01,50,Ensemble,1381.0,117750.0,818
2015-04-01,50,Ensemble,1325.0,109600.0,992
2015-07-01,50,Ensemble,1409.0,118000.0,1117
2015-10-01,50,Ensemble,1380.0,110000.0,1111
2016-01-01,50,Ensemble,1377.0,110000.0,770
2016-04-01,50,Ensemble,1341.0,115000.0,1061
2016-07-01,50,Ensemble,1444.0,118000.0,1235
2016-10-01,50,Ensemble,1394.0,117000.0,1171
2017-01-01,50,Ensemble,1429.0,118000.0,1130
2017-04-01,50,Ensemble,1366.0,115000.0,1277
2017-07-01,50,Ensemble,1491.0,125000.0,1288
2017-10-01,50,Ensemble,1449.0,118550.0,1199
2018-01-01,50,Ensemble,1402.0,120000.0,1101
2018-04-01,50,Ensemble,1419.0,115000.0,1146
2018-07-01,50,Ensemble,1496.0,126000.0,1000
2018-10-01,50,Ensemble,1517.0,122000.0,1105
2019-01-01,50,Ensemble,1458.0,123000.0,1196
2019-04-01,50,Ensemble,1474.0,119000.0,1316
2019-07-01,50,Ensemble,1500.0,128000.0,1496
2019-10-01,50,Ensemble,1517.0,120000.0,1519
2020-01-01,50,Ensemble,1555.0,127800.0,1209
2020-04-01,50,Ensemble,1586.0,135000.0,1192
2020-07-01,50,Ensemble,1621.0,136500.0,1533
2020-10-01,50,Ensemble,1611.0,131000.0,1850
2014-01-01,50,Maison,1366.0,117000.0,801
2014-04-01,50,Maison,1322.0,113250.0,630
2014-07-01,50,Maison,1393.0,125000.0,905
2014-10-01,50,Maison,1346.0,110500.0,759
2015-01-01,50,Maison,1374.0,120000.0,718
2015-04-01,50,Maison,1316.0,115000.0,849
2015-07-01,50,Maison,1388.0,125000.0,966
2015-10-01,50,Maison,1367.0,120000.0,935
2016-01-01,50,Maison,1349.0,115000.0,658
2016-04-01,50,Maison,1310.0,120000.0,885
2016-07-01,50,Maison,1420.0,126200.0,1048
2016-10-01,50,Maison,1364.0,122000.0,987
2017-01-01,50,Maison,1398.0,123000.0,961
2017-04-01,50,Maison,1343.0,122000.0,1079
2017-07-01,50,Maison,1471.0,130000.0,1113
2017-10-01,50,Maison,1445.0,127500.0,999
2018-01-01,50,Maison,1393.0,127000.0,925
