run_date,kind,data_vintage,target_month,horizon,predicted,lo,hi,assured,naive,sigma,r2,backtest_mape,lag_rate,lag_intentions,lag_unemployment
2024-08-01,retro,2024-08-01,2025-07-01,11,924048.0,851723.0,996373.0,False,833000.0,56434.0,0.922058,4.267267,10,2,0
2024-08-01,retro,2024-08-01,2025-08-01,12,924048.0,851723.0,996373.0,False,833000.0,56434.0,0.922058,4.267267,10,2,0
2024-08-01,retro,2024-08-01,2025-09-01,13,924048.0,851723.0,996373.0,False,833000.0,56434.0,0.922058,4.267267,10,2,0
2024-08-01,retro,2024-08-01,2025-10-01,14,924048.0,851723.0,996373.0,False,833000.0,56434.0,0.922058,4.267267,10,2,0
2024-08-01,retro,2024-08-01,2025-11-01,15,924048.0,851723.0,996373.0,False,833000.0,56434.0,0.922058,4.267267,10,2,0
2024-08-01,retro,2024-08-01,2025-12-01,16,924048.0,851723.0,996373.0,False,833000.0,56434.0,0.922058,4.267267,10,2,0
2024-08-01,retro,2024-08-01,2026-01-01,17,924048.0,851723.0,996373.0,False,833000.0,56434.0,0.922058,4.267267,10,2,0
2024-08-01,retro,2024-08-01,2026-02-01,18,924048.0,851723.0,996373.0,False,833000.0,56434.0,0.922058,4.267267,10,2,0
2024-09-01,retro,2024-09-01,2024-10-01,1,901765.0,828035.0,975494.0,False,832000.0,57529.0,0.920794,4.44925,10,2,0
2024-09-01,retro,2024-09-01,2024-11-01,2,888859.0,815130.0,962589.0,False,832000.0,57529.0,0.920794,4.44925,10,2,0
2024-09-01,retro,2024-09-01,2024-12-01,3,896148.0,822419.0,969878.0,False,832000.0,57529.0,0.920794,4.44925,10,2,0
2024-09-01,retro,2024-09-01,2025-01-01,4,897059.0,823330.0,970789.0,False,832000.0,57529.0,0.920794,4.44925,10,2,0
2024-09-01,retro,2024-09-01,2025-02-01,5,897971.0,824241.0,971700.0,False,832000.0,57529.0,0.920794,4.44925,10,2,0
2024-09-01,retro,2024-09-01,2025-03-01,6,898882.0,825152.0,972611.0,False,832000.0,57529.0,0.920794,4.44925,10,2,0
2024-09-01,retro,2024-09-01,2025-04-01,7,903437.0,829708.0,977167.0,False,832000.0,57529.0,0.920794,4.44925,10,2,0
2024-09-01,retro,2024-09-01,2025-05-01,8,906171.0,832441.0,979900.0,False,832000.0,57529.0,0.920794,4.44925,10,2,0
2024-09-01,retro,2024-09-01,2025-06-01,9,908904.0,835175.0,982633.0,False,832000.0,57529.0,0.920794,4.44925,10,2,0
2024-09-01,retro,2024-09-01,2025-07-01,10,912548.0,838819.0,986278.0,False,832000.0,57529.0,0.920794,4.44925,10,2,0
2024-09-01,retro,2024-09-01,2025-08-01,11,912548.0,838819.0,986278.0,False,832000.0,57529.0,0.920794,4.44925,10,2,0
2024-09-01,retro,2024-09-01,2025-09-01,12,912548.0,838819.0,986278.0,False,832000.0,57529.0,0.920794,4.44925,10,2,0
2024-09-01,retro,2024-09-01,2025-10-01,13,912548.0,838819.0,986278.0,False,832000.0,57529.0,0.920794,4.44925,10,2,0
2024-09-01,retro,2024-09-01,2025-11-01,14,912548.0,838819.0,986278.0,False,832000.0,57529.0,0.920794,4.44925,10,2,0
2024-09-01,retro,2024-09-01,2025-12-01,15,912548.0,838819.0,986278.0,False,832000.0,57529.0,0.920794,4.44925,10,2,0
2024-09-01,retro,2024-09-01,2026-01-01,16,912548.0,838819.0,986278.0,False,832000.0,57529.0,0.920794,4.44925,10,2,0
2024-09-01,retro,2024-09-01,2026-02-01,17,912548.0,838819.0,986278.0,False,832000.0,57529.0,0.920794,4.44925,10,2,0
2024-09-01,retro,2024-09-01,2026-03-01,18,912548.0,838819.0,986278.0,False,832000.0,57529.0,0.920794,4.44925,10,2,0
2024-10-01,retro,2024-10-01,2024-11-01,1,892420.0,818117.0,966722.0,False,835000.0,57977.0,0.91993,4.569763,10,2,0
2024-10-01,retro,2024-10-01,2024-12-01,2,913595.0,839292.0,987898.0,False,835000.0,57977.0,0.91993,4.569763,10,2,0
2024-10-01,retro,2024-10-01,2025-01-01,3,914509.0,840206.0,988811.0,False,835000.0,57977.0,0.91993,4.569763,10,2,0
2024-10-01,retro,2024-10-01,2025-02-01,4,915422.0,841119.0,989725.0,False,835000.0,57977.0,0.91993,4.569763,10,2,0
2024-10-01,retro,2024-10-01,2025-03-01,5,916336.0,842033.0,990638.0,False,835000.0,57977.0,0.91993,4.569763,10,2,0
2024-10-01,retro,2024-10-01,2025-04-01,6,920903.0,846601.0,995206.0,False,835000.0,57977.0,0.91993,4.569763,10,2,0
2024-10-01,retro,2024-10-01,2025-05-01,7,923644.0,849341.0,997947.0,False,835000.0,57977.0,0.91993,4.569763,10,2,0
2024-10-01,retro,2024-10-01,2025-06-01,8,926385.0,852082.0,1000687.0,False,835000.0,57977.0,0.91993,4.569763,10,2,0
2024-10-01,retro,2024-10-01,2025-07-01,9,930039.0,855736.0,1004342.0,False,835000.0,57977.0,0.91993,4.569763,10,2,0
2024-10-01,retro,2024-10-01,2025-08-01,10,935520.0,861218.0,1009823.0,False,835000.0,57977.0,0.91993,4.569763,10,2,0
2024-10-01,retro,2024-10-01,2025-09-01,11,935520.0,861218.0,1009823.0,False,835000.0,57977.0,0.91993,4.569763,10,2,0
2024-10-01,retro,2024-10-01,2025-10-01,12,935520.0,861218.0,1009823.0,False,835000.0,57977.0,0.91993,4.569763,10,2,0
2024-10-01,retro,2024-10-01,2025-11-01,13,935520.0,861218.0,1009823.0,False,835000.0,57977.0,0.91993,4.569763,10,2,0
2024-10-01,retro,2024-10-01,2025-12-01,14,935520.0,861218.0,1009823.0,False,835000.0,57977.0,0.91993,4.569763,10,2,0
2024-10-01,retro,2024-10-01,2026-01-01,15,935520.0,861218.0,1009823.0,False,835000.0,57977.0,0.91993,4.569763,10,2,0
2024-10-01,retro,2024-10-01,2026-02-01,16,935520.0,861218.0,1009823.0,False,835000.0,57977.0,0.91993,4.569763,10,2,0
2024-10-01,retro,2024-10-01,2026-03-01,17,935520.0,861218.0,1009823.0,False,835000.0,57977.0,0.91993,4.569763,10,2,0
2024-10-01,retro,2024-10-01,2026-04-01,18,935520.0,861218.0,1009823.0,False,835000.0,57977.0,0.91993,4.569763,10,2,0
2024-11-01,retro,2024-11-01,2024-12-01,1,912629.0,838468.0,986791.0,False,835000.0,57867.0,0.919448,4.623945,10,2,0
2024-11-01,retro,2024-11-01,2025-01-01,2,927490.0,853328.0,1001652.0,False,835000.0,57867.0,0.919448,4.623945,10,2,0
2024-11-01,retro,2024-11-01,2025-02-01,3,928405.0,854244.0,1002567.0,False,835000.0,57867.0,0.919448,4.623945,10,2,0
2024-11-01,retro,2024-11-01,2025-03-01,4,929320.0,855159.0,1003482.0,False,835000.0,57867.0,0.919448,4.623945,10,2,0
2024-11-01,retro,2024-11-01,2025-04-01,5,933897.0,859735.0,1008058.0,False,835000.0,57867.0,0.919448,4.623945,10,2,0
2024-11-01,retro,2024-11-01,2025-05-01,6,936642.0,862481.0,1010804.0,False,835000.0,57867.0,0.919448,4.623945,10,2,0
2024-11-01,retro,2024-11-01,2025-06-01,7,939388.0,865226.0,1013550.0,False,835000.0,57867.0,0.919448,4.623945,10,2,0
2024-11-01,retro,2024-11-01,2025-07-01,8,943049.0,868887.0,1017210.0,False,835000.0,57867.0,0.919448,4.623945,10,2,0
2024-11-01,retro,2024-11-01,2025-08-01,9,948540.0,874378.0,1022702.0,False,835000.0,57867.0,0.919448,4.623945,10,2,0
2024-11-01,retro,2024-11-01,2025-09-01,10,957692.0,883531.0,1031854.0,False,835000.0,57867.0,0.919448,4.623945,10,2,0
2024-11-01,retro,2024-11-01,2025-10-01,11,957692.0,883531.0,1031854.0,False,835000.0,57867.0,0.919448,4.623945,10,2,0
2024-11-01,retro,2024-11-01,2025-11-01,12,957692.0,883531.0,1031854.0,False,835000.0,57867.0,0.919448,4.623945,10,2,0
2024-11-01,retro,2024-11-01,2025-12-01,13,957692.0,883531.0,1031854.0,False,835000.0,57867.0,0.919448,4.623945,10,2,0
2024-11-01,retro,2024-11-01,2026-01-01,14,957692.0,883531.0,1031854.0,False,835000.0,57867.0,0.919448,4.623945,10,2,0
2024-11-01,retro,2024-11-01,2026-02-01,15,957692.0,883531.0,1031854.0,False,835000.0,57867.0,0.919448,4.623945,10,2,0
2024-11-01,retro,2024-11-01,2026-03-01,16,957692.0,883531.0,1031854.0,False,835000.0,57867.0,0.919448,4.623945,10,2,0
2024-11-01,retro,2024-11-01,2026-04-01,17,957692.0,883531.0,1031854.0,False,835000.0,57867.0,0.919448,4.623945,10,2,0
2024-11-01,retro,2024-11-01,2026-05-01,18,957692.0,883531.0,1031854.0,False,835000.0,57867.0,0.919448,4.623945,10,2,0
2024-12-01,retro,2024-12-01,2025-01-01,1,926453.0,852045.0,1000862.0,False,845000.0,58059.0,0.918768,4.707351,10,2,0
2024-12-01,retro,2024-12-01,2025-02-01,2,913392.0,838984.0,987801.0,False,845000.0,58059.0,0.918768,4.707351,10,2,0
2024-12-01,retro,2024-12-01,2025-03-01,3,914310.0,839901.0,988718.0,False,845000.0,58059.0,0.918768,4.707351,10,2,0
2024-12-01,retro,2024-12-01,2025-04-01,4,918895.0,844486.0,993304.0,False,845000.0,58059.0,0.918768,4.707351,10,2,0
2024-12-01,retro,2024-12-01,2025-05-01,5,921646.0,847238.0,996055.0,False,845000.0,58059.0,0.918768,4.707351,10,2,0
2024-12-01,retro,2024-12-01,2025-06-01,6,924398.0,849989.0,998807.0,False,845000.0,58059.0,0.918768,4.707351,10,2,0
2024-12-01,retro,2024-12-01,2025-07-01,7,928066.0,853657.0,1002475.0,False,845000.0,58059.0,0.918768,4.707351,10,2,0
2024-12-01,retro,2024-12-01,2025-08-01,8,933569.0,859160.0,1007978.0,False,845000.0,58059.0,0.918768,4.707351,10,2,0
2024-12-01,retro,2024-12-01,2025-09-01,9,942740.0,868331.0,1017149.0,False,845000.0,58059.0,0.918768,4.707351,10,2,0
2024-12-01,retro,2024-12-01,2025-10-01,10,945491.0,871082.0,1019900.0,False,845000.0,58059.0,0.918768,4.707351,10,2,0
2024-12-01,retro,2024-12-01,2025-11-01,11,945491.0,871082.0,1019900.0,False,845000.0,58059.0,0.918768,4.707351,10,2,0
2024-12-01,retro,2024-12-01,2025-12-01,12,945491.0,871082.0,1019900.0,False,845000.0,58059.0,0.918768,4.707351,10,2,0
2024-12-01,retro,2024-12-01,2026-01-01,13,945491.0,871082.0,1019900.0,False,845000.0,58059.0,0.918768,4.707351,10,2,0
2024-12-01,retro,2024-12-01,2026-02-01,14,945491.0,871082.0,1019900.0,False,845000.0,58059.0,0.918768,4.707351,10,2,0
2024-12-01,retro,2024-12-01,2026-03-01,15,945491.0,871082.0,1019900.0,False,845000.0,58059.0,0.918768,4.707351,10,2,0
2024-12-01,retro,2024-12-01,2026-04-01,16,945491.0,871082.0,1019900.0,False,845000.0,58059.0,0.918768,4.707351,10,2,0
2024-12-01,retro,2024-12-01,2026-05-01,17,945491.0,871082.0,1019900.0,False,845000.0,58059.0,0.918768,4.707351,10,2,0
2024-12-01,retro,2024-12-01,2026-06-01,18,945491.0,871082.0,1019900.0,False,845000.0,58059.0,0.918768,4.707351,10,2,0
2025-01-01,retro,2025-01-01,2025-02-01,1,907765.0,833221.0,982309.0,False,853000.0,58165.0,0.918149,4.774871,10,2,0
2025-01-01,retro,2025-01-01,2025-03-01,2,894753.0,820209.0,969297.0,False,853000.0,58165.0,0.918149,4.774871,10,2,0
2025-01-01,retro,2025-01-01,2025-04-01,3,899347.0,824803.0,973891.0,False,853000.0,58165.0,0.918149,4.774871,10,2,0
2025-01-01,retro,2025-01-01,2025-05-01,4,902104.0,827559.0,976648.0,False,853000.0,58165.0,0.918149,4.774871,10,2,0
2025-01-01,retro,2025-01-01,2025-06-01,5,904860.0,830316.0,979404.0,False,853000.0,58165.0,0.918149,4.774871,10,2,0
2025-01-01,retro,2025-01-01,2025-07-01,6,908536.0,833992.0,983080.0,False,853000.0,58165.0,0.918149,4.774871,10,2,0
2025-01-01,retro,2025-01-01,2025-08-01,7,914049.0,839505.0,988593.0,False,853000.0,58165.0,0.918149,4.774871,10,2,0
2025-01-01,retro,2025-01-01,2025-09-01,8,923237.0,848693.0,997781.0,False,853000.0,58165.0,0.918149,4.774871,10,2,0
2025-01-01,retro,2025-01-01,2025-10-01,9,925994.0,851450.0,1000538.0,False,853000.0,58165.0,0.918149,4.774871,10,2,0
2025-01-01,retro,2025-01-01,2025-11-01,10,928751.0,854207.0,1003295.0,False,853000.0,58165.0,0.918149,4.774871,10,2,0
2025-01-01,retro,2025-01-01,2025-12-01,11,928751.0,854207.0,1003295.0,False,853000.0,58165.0,0.918149,4.774871,10,2,0
2025-01-01,retro,2025-01-01,2026-01-01,12,928751.0,854207.0,1003295.0,False,853000.0,58165.0,0.918149,4.774871,10,2,0
2025-01-01,retro,2025-01-01,2026-02-01,13,928751.0,854207.0,1003295.0,False,853000.0,58165.0,0.918149,4.774871,10,2,0
2025-01-01,retro,2025-01-01,2026-03-01,14,928751.0,854207.0,1003295.0,False,853000.0,58165.0,0.918149,4.774871,10,2,0
2025-01-01,retro,2025-01-01,2026-04-01,15,928751.0,854207.0,1003295.0,False,853000.0,58165.0,0.918149,4.774871,10,2,0
2025-01-01,retro,2025-01-01,2026-05-01,16,928751.0,854207.0,1003295.0,False,853000.0,58165.0,0.918149,4.774871,10,2,0
2025-01-01,retro,2025-01-01,2026-06-01,17,928751.0,854207.0,1003295.0,False,853000.0,58165.0,0.918149,4.774871,10,2,0
2025-01-01,retro,2025-01-01,2026-07-01,18,928751.0,854207.0,1003295.0,False,853000.0,58165.0,0.918149,4.774871,10,2,0
2025-02-01,retro,2025-02-01,2025-03-01,1,894071.0,819881.0,968260.0,False,860000.0,57888.0,0.917807,4.791513,10,2,0
2025-02-01,retro,2025-02-01,2025-04-01,2,884723.0,810533.0,958912.0,False,860000.0,57888.0,0.917807,4.791513,10,2,0
2025-02-01,retro,2025-02-01,2025-05-01,3,887483.0,813294.0,961672.0,False,860000.0,57888.0,0.917807,4.791513,10,2,0
2025-02-01,retro,2025-02-01,2025-06-01,4,890243.0,816054.0,964432.0,False,860000.0,57888.0,0.917807,4.791513,10,2,0
2025-02-01,retro,2025-02-01,2025-07-01,5,893924.0,819734.0,968113.0,False,860000.0,57888.0,0.917807,4.791513,10,2,0
2025-02-01,retro,2025-02-01,2025-08-01,6,899444.0,825255.0,973633.0,False,860000.0,57888.0,0.917807,4.791513,10,2,0
2025-02-01,retro,2025-02-01,2025-09-01,7,908645.0,834456.0,982834.0,False,860000.0,57888.0,0.917807,4.791513,10,2,0
2025-02-01,retro,2025-02-01,2025-10-01,8,911406.0,837216.0,985595.0,False,860000.0,57888.0,0.917807,4.791513,10,2,0
2025-02-01,retro,2025-02-01,2025-11-01,9,914166.0,839977.0,988355.0,False,860000.0,57888.0,0.917807,4.791513,10,2,0
2025-02-01,retro,2025-02-01,2025-12-01,10,923367.0,849178.0,997556.0,False,860000.0,57888.0,0.917807,4.791513,10,2,0
2025-02-01,retro,2025-02-01,2026-01-01,11,923367.0,849178.0,997556.0,False,860000.0,57888.0,0.917807,4.791513,10,2,0
2025-02-01,retro,2025-02-01,2026-02-01,12,923367.0,849178.0,997556.0,False,860000.0,57888.0,0.917807,4.791513,10,2,0
2025-02-01,retro,2025-02-01,2026-03-01,13,923367.0,849178.0,997556.0,False,860000.0,57888.0,0.917807,4.791513,10,2,0
2025-02-01,retro,2025-02-01,2026-04-01,14,923367.0,849178.0,997556.0,False,860000.0,57888.0,0.917807,4.791513,10,2,0
2025-02-01,retro,2025-02-01,2026-05-01,15,923367.0,849178.0,997556.0,False,860000.0,57888.0,0.917807,4.791513,10,2,0
2025-02-01,retro,2025-02-01,2026-06-01,16,923367.0,849178.0,997556.0,False,860000.0,57888.0,0.917807,4.791513,10,2,0
2025-02-01,retro,2025-02-01,2026-07-01,17,923367.0,849178.0,997556.0,False,860000.0,57888.0,0.917807,4.791513,10,2,0
2025-02-01,retro,2025-02-01,2026-08-01,18,923367.0,849178.0,997556.0,False,860000.0,57888.0,0.917807,4.791513,10,2,0
2025-03-01,retro,2025-03-01,2025-04-01,1,884525.0,811253.0,957797.0,False,882000.0,57172.0,0.917789,4.702991,10,2,0
2025-03-01,retro,2025-03-01,2025-05-01,2,901249.0,827977.0,974521.0,False,882000.0,57172.0,0.917789,4.702991,10,2,0
2025-03-01,retro,2025-03-01,2025-06-01,3,904011.0,830738.0,977283.0,False,882000.0,57172.0,0.917789,4.702991,10,2,0
2025-03-01,retro,2025-03-01,2025-07-01,4,907692.0,834420.0,980964.0,False,882000.0,57172.0,0.917789,4.702991,10,2,0
2025-03-01,retro,2025-03-01,2025-08-01,5,913214.0,839942.0,986486.0,False,882000.0,57172.0,0.917789,4.702991,10,2,0
2025-03-01,retro,2025-03-01,2025-09-01,6,922418.0,849146.0,995690.0,False,882000.0,57172.0,0.917789,4.702991,10,2,0
2025-03-01,retro,2025-03-01,2025-10-01,7,925179.0,851907.0,998452.0,False,882000.0,57172.0,0.917789,4.702991,10,2,0
2025-03-01,retro,2025-03-01,2025-11-01,8,927941.0,854669.0,1001213.0,False,882000.0,57172.0,0.917789,4.702991,10,2,0
2025-03-01,retro,2025-03-01,2025-12-01,9,937144.0,863872.0,1010417.0,False,882000.0,57172.0,0.917789,4.702991,10,2,0
2025-03-01,retro,2025-03-01,2026-01-01,10,933463.0,860191.0,1006735.0,False,882000.0,57172.0,0.917789,4.702991,10,2,0
2025-03-01,retro,2025-03-01,2026-02-01,11,933463.0,860191.0,1006735.0,False,882000.0,57172.0,0.917789,4.702991,10,2,0
2025-03-01,retro,2025-03-01,2026-03-01,12,933463.0,860191.0,1006735.0,False,882000.0,57172.0,0.917789,4.702991,10,2,0
2025-03-01,retro,2025-03-01,2026-04-01,13,933463.0,860191.0,1006735.0,False,882000.0,57172.0,0.917789,4.702991,10,2,0
2025-03-01,retro,2025-03-01,2026-05-01,14,933463.0,860191.0,1006735.0,False,882000.0,57172.0,0.917789,4.702991,10,2,0
2025-03-01,retro,2025-03-01,2026-06-01,15,933463.0,860191.0,1006735.0,False,882000.0,57172.0,0.917789,4.702991,10,2,0
2025-03-01,retro,2025-03-01,2026-07-01,16,933463.0,860191.0,1006735.0,False,882000.0,57172.0,0.917789,4.702991,10,2,0
2025-03-01,retro,2025-03-01,2026-08-01,17,933463.0,860191.0,1006735.0,False,882000.0,57172.0,0.917789,4.702991,10,2,0
2025-03-01,retro,2025-03-01,2026-09-01,18,933463.0,860191.0,1006735.0,False,882000.0,57172.0,0.917789,4.702991,10,2,0
2025-04-01,retro,2025-04-01,2025-05-01,1,896869.0,824484.0,969254.0,False,898000.0,56480.0,0.917785,4.622457,10,2,0
2025-04-01,retro,2025-04-01,2025-06-01,2,871787.0,799402.0,944172.0,False,898000.0,56480.0,0.917785,4.622457,10,2,0
2025-04-01,retro,2025-04-01,2025-07-01,3,875467.0,803082.0,947852.0,False,898000.0,56480.0,0.917785,4.622457,10,2,0
2025-04-01,retro,2025-04-01,2025-08-01,4,880986.0,808601.0,953371.0,False,898000.0,56480.0,0.917785,4.622457,10,2,0
2025-04-01,retro,2025-04-01,2025-09-01,5,890185.0,817800.0,962570.0,False,898000.0,56480.0,0.917785,4.622457,10,2,0
2025-04-01,retro,2025-04-01,2025-10-01,6,892945.0,820560.0,965330.0,False,898000.0,56480.0,0.917785,4.622457,10,2,0
2025-04-01,retro,2025-04-01,2025-11-01,7,895705.0,823320.0,968090.0,False,898000.0,56480.0,0.917785,4.622457,10,2,0
2025-04-01,retro,2025-04-01,2025-12-01,8,904904.0,832519.0,977289.0,False,898000.0,56480.0,0.917785,4.622457,10,2,0
2025-04-01,retro,2025-04-01,2026-01-01,9,901224.0,828839.0,973609.0,False,898000.0,56480.0,0.917785,4.622457,10,2,0
2025-04-01,retro,2025-04-01,2026-02-01,10,903064.0,830679.0,975449.0,False,898000.0,56480.0,0.917785,4.622457,10,2,0
2025-04-01,retro,2025-04-01,2026-03-01,11,903064.0,830679.0,975449.0,False,898000.0,56480.0,0.917785,4.622457,10,2,0
2025-04-01,retro,2025-04-01,2026-04-01,12,903064.0,830679.0,975449.0,False,898000.0,56480.0,0.917785,4.622457,10,2,0
2025-04-01,retro,2025-04-01,2026-05-01,13,903064.0,830679.0,975449.0,False,898000.0,56480.0,0.917785,4.622457,10,2,0
2025-04-01,retro,2025-04-01,2026-06-01,14,903064.0,830679.0,975449.0,False,898000.0,56480.0,0.917785,4.622457,10,2,0
2025-04-01,retro,2025-04-01,2026-07-01,15,903064.0,830679.0,975449.0,False,898000.0,56480.0,0.917785,4.622457,10,2,0
2025-04-01,retro,2025-04-01,2026-08-01,16,903064.0,830679.0,975449.0,False,898000.0,56480.0,0.917785,4.622457,10,2,0
2025-04-01,retro,2025-04-01,2026-09-01,17,903064.0,830679.0,975449.0,False,898000.0,56480.0,0.917785,4.622457,10,2,0
2025-04-01,retro,2025-04-01,2026-10-01,18,903064.0,830679.0,975449.0,False,898000.0,56480.0,0.917785,4.622457,10,2,0
2025-05-01,retro,2025-05-01,2025-06-01,1,871804.0,800307.0,943302.0,False,898000.0,55788.0,0.917798,4.515027,10,2,0
2025-05-01,retro,2025-05-01,2025-07-01,2,847645.0,776147.0,919143.0,False,898000.0,55788.0,0.917798,4.515027,10,2,0
2025-05-01,retro,2025-05-01,2025-08-01,3,853164.0,781667.0,924662.0,False,898000.0,55788.0,0.917798,4.515027,10,2,0
2025-05-01,retro,2025-05-01,2025-09-01,4,862363.0,790865.0,933861.0,False,898000.0,55788.0,0.917798,4.515027,10,2,0
2025-05-01,retro,2025-05-01,2025-10-01,5,865123.0,793625.0,936621.0,False,898000.0,55788.0,0.917798,4.515027,10,2,0
2025-05-01,retro,2025-05-01,2025-11-01,6,867882.0,796385.0,939380.0,False,898000.0,55788.0,0.917798,4.515027,10,2,0
2025-05-01,retro,2025-05-01,2025-12-01,7,877081.0,805584.0,948579.0,False,898000.0,55788.0,0.917798,4.515027,10,2,0
2025-05-01,retro,2025-05-01,2026-01-01,8,873402.0,801904.0,944899.0,False,898000.0,55788.0,0.917798,4.515027,10,2,0
2025-05-01,retro,2025-05-01,2026-02-01,9,875241.0,803744.0,946739.0,False,898000.0,55788.0,0.917798,4.515027,10,2,0
2025-05-01,retro,2025-05-01,2026-03-01,10,876161.0,804664.0,947659.0,False,898000.0,55788.0,0.917798,4.515027,10,2,0
2025-05-01,retro,2025-05-01,2026-04-01,11,876161.0,804664.0,947659.0,False,898000.0,55788.0,0.917798,4.515027,10,2,0
2025-05-01,retro,2025-05-01,2026-05-01,12,876161.0,804664.0,947659.0,False,898000.0,55788.0,0.917798,4.515027,10,2,0
2025-05-01,retro,2025-05-01,2026-06-01,13,876161.0,804664.0,947659.0,False,898000.0,55788.0,0.917798,4.515027,10,2,0
2025-05-01,retro,2025-05-01,2026-07-01,14,876161.0,804664.0,947659.0,False,898000.0,55788.0,0.917798,4.515027,10,2,0
2025-05-01,retro,2025-05-01,2026-08-01,15,876161.0,804664.0,947659.0,False,898000.0,55788.0,0.917798,4.515027,10,2,0
2025-05-01,retro,2025-05-01,2026-09-01,16,876161.0,804664.0,947659.0,False,898000.0,55788.0,0.917798,4.515027,10,2,0
2025-05-01,retro,2025-05-01,2026-10-01,17,876161.0,804664.0,947659.0,False,898000.0,55788.0,0.917798,4.515027,10,2,0
2025-05-01,retro,2025-05-01,2026-11-01,18,876161.0,804664.0,947659.0,False,898000.0,55788.0,0.917798,4.515027,10,2,0
2025-06-01,retro,2025-06-01,2025-07-01,1,848557.0,777568.0,919546.0,False,907000.0,55391.0,0.917634,4.500655,10,2,0
2025-06-01,retro,2025-06-01,2025-08-01,2,881715.0,810726.0,952704.0,False,907000.0,55391.0,0.917634,4.500655,10,2,0
2025-06-01,retro,2025-06-01,2025-09-01,3,890908.0,819920.0,961897.0,False,907000.0,55391.0,0.917634,4.500655,10,2,0
2025-06-01,retro,2025-06-01,2025-10-01,4,893666.0,822678.0,964655.0,False,907000.0,55391.0,0.917634,4.500655,10,2,0
2025-06-01,retro,2025-06-01,2025-11-01,5,896424.0,825436.0,967413.0,False,907000.0,55391.0,0.917634,4.500655,10,2,0
2025-06-01,retro,2025-06-01,2025-12-01,6,905618.0,834629.0,976607.0,False,907000.0,55391.0,0.917634,4.500655,10,2,0
2025-06-01,retro,2025-06-01,2026-01-01,7,901940.0,830951.0,972929.0,False,907000.0,55391.0,0.917634,4.500655,10,2,0
2025-06-01,retro,2025-06-01,2026-02-01,8,903779.0,832790.0,974768.0,False,907000.0,55391.0,0.917634,4.500655,10,2,0
2025-06-01,retro,2025-06-01,2026-03-01,9,904698.0,833709.0,975687.0,False,907000.0,55391.0,0.917634,4.500655,10,2,0
2025-06-01,retro,2025-06-01,2026-04-01,10,905618.0,834629.0,976607.0,False,907000.0,55391.0,0.917634,4.500655,10,2,0
2025-06-01,retro,2025-06-01,2026-05-01,11,905618.0,834629.0,976607.0,False,907000.0,55391.0,0.917634,4.500655,10,2,0
2025-06-01,retro,2025-06-01,2026-06-01,12,905618.0,834629.0,976607.0,False,907000.0,55391.0,0.917634,4.500655,10,2,0
2025-06-01,retro,2025-06-01,2026-07-01,13,905618.0,834629.0,976607.0,False,907000.0,55391.0,0.917634,4.500655,10,2,0
2025-06-01,retro,2025-06-01,2026-08-01,14,905618.0,834629.0,976607.0,False,907000.0,55391.0,0.917634,4.500655,10,2,0
2025-06-01,retro,2025-06-01,2026-09-01,15,905618.0,834629.0,976607.0,False,907000.0,55391.0,0.917634,4.500655,10,2,0
2025-06-01,retro,2025-06-01,2026-10-01,16,905618.0,834629.0,976607.0,False,907000.0,55391.0,0.917634,4.500655,10,2,0
2025-06-01,retro,2025-06-01,2026-11-01,17,905618.0,834629.0,976607.0,False,907000.0,55391.0,0.917634,4.500655,10,2,0
2025-06-01,retro,2025-06-01,2026-12-01,18,905618.0,834629.0,976607.0,False,907000.0,55391.0,0.917634,4.500655,10,2,0
2025-07-01,retro,2025-07-01,2025-08-01,1,873936.0,801987.0,945884.0,False,917000.0,56140.0,0.916697,4.618998,10,2,0
2025-07-01,retro,2025-07-01,2025-09-01,2,896601.0,824653.0,968550.0,False,917000.0,56140.0,0.916697,4.618998,10,2,0
2025-07-01,retro,2025-07-01,2025-10-01,3,899357.0,827408.0,971305.0,False,917000.0,56140.0,0.916697,4.618998,10,2,0
2025-07-01,retro,2025-07-01,2025-11-01,4,902112.0,830163.0,974061.0,False,917000.0,56140.0,0.916697,4.618998,10,2,0
2025-07-01,retro,2025-07-01,2025-12-01,5,911297.0,839348.0,983245.0,False,917000.0,56140.0,0.916697,4.618998,10,2,0
2025-07-01,retro,2025-07-01,2026-01-01,6,907623.0,835674.0,979571.0,False,917000.0,56140.0,0.916697,4.618998,10,2,0
2025-07-01,retro,2025-07-01,2026-02-01,7,909460.0,837511.0,981408.0,False,917000.0,56140.0,0.916697,4.618998,10,2,0
2025-07-01,retro,2025-07-01,2026-03-01,8,910378.0,838430.0,982327.0,False,917000.0,56140.0,0.916697,4.618998,10,2,0
2025-07-01,retro,2025-07-01,2026-04-01,9,911297.0,839348.0,983245.0,False,917000.0,56140.0,0.916697,4.618998,10,2,0
2025-07-01,retro,2025-07-01,2026-05-01,10,911297.0,839348.0,983245.0,False,917000.0,56140.0,0.916697,4.618998,10,2,0
2025-07-01,retro,2025-07-01,2026-06-01,11,911297.0,839348.0,983245.0,False,917000.0,56140.0,0.916697,4.618998,10,2,0
2025-07-01,retro,2025-07-01,2026-07-01,12,911297.0,839348.0,983245.0,False,917000.0,56140.0,0.916697,4.618998,10,2,0
